"code","iso","country","SPI.raw.1980","SPI.raw.1981","SPI.raw.1982","SPI.raw.1983","SPI.raw.1984","SPI.raw.1985","SPI.raw.1986","SPI.raw.1987","SPI.raw.1988","SPI.raw.1989","SPI.raw.1990","SPI.raw.1991","SPI.raw.1992","SPI.raw.1993","SPI.raw.1994","SPI.raw.1995","SPI.raw.1996","SPI.raw.1997","SPI.raw.1998","SPI.raw.1999","SPI.raw.2000","SPI.raw.2001","SPI.raw.2002","SPI.raw.2003","SPI.raw.2004","SPI.raw.2005","SPI.raw.2006","SPI.raw.2007","SPI.raw.2008","SPI.raw.2009","SPI.raw.2010","SPI.raw.2011","SPI.raw.2012","SPI.raw.2013","SPI.raw.2014","SPI.raw.2015","SPI.raw.2016","SPI.raw.2017","SPI.raw.2018","SPI.raw.2019"
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",85.0177341248336,85.0177341248336,85.2904768904442,85.2904768904442,85.2904768904442,85.2904768904442,85.2904768904442,85.2904768904442,85.2904768904442,85.2904768904442,85.2904768904442,92.4129139227573,92.4129139227573,92.5304917224567,92.5304917224567,92.5304917224567,92.5304917224567,92.5304917224567,92.5511577832758,92.5511577832758,92.5511577832758,92.5511577832758,92.5833562723041,92.583356272304,92.583356272304,92.583356272304,92.5833562723041,92.583356272304,92.5833562723041,92.583356272304,92.583356272304,92.5833562723041,92.5833562723041,92.583356272304,92.5833562723041,92.5833562723041,92.583356272304,92.583356272304,92.583356272304,92.583356272304
804,"UKR","Ukraine",67.726349603843,67.7553138798741,68.141931969087,68.340639036189,69.841001973593,70.0513713040648,70.2897805773611,70.3647818705888,70.7120609426733,71.9213603679446,73.8361017722704,75.2459362842002,75.8373942461833,76.9941800888378,78.0281011210038,78.9674658840736,79.636215551798,80.340042494543,80.3704450605861,80.3704450605861,80.3708913835084,80.3708913835084,80.3708913835084,80.3708913835084,80.4014877087661,80.4014877087661,80.4014877087661,80.408998096328,80.408998096328,80.4101155897193,80.4101155897193,80.4101155897193,80.4101155897193,80.4101155897193,80.4101155897193,80.4101155897193,80.4101155897193,80.4106235226738,80.4106235226738,80.4106235226738
784,"ARE","United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44727814195324,9.44727814195324,9.44727814195324,9.44727814195324,9.44727814195324,22.7595234098365,22.7595234098365,22.7595234098365,22.7595234098365,22.7595234098365,22.7595234098365,26.4817128831642,26.4817128831642,26.4817128831642,43.2584373061304,43.2584373061304,43.33860794984,43.7848073941897,79.3379121460285,79.3379121460285,80.3108336185982,80.3108336185982,80.3108336185982,80.3108336185982
826,"GBR","United Kingdom",94.0314234441107,94.1342448998807,94.1764403287054,94.2397411280534,94.4668343905387,94.607290841068,95.7326479347683,96.1032142081561,96.3253961195351,96.5842783757249,96.6339886288317,96.679788405463,96.8028999498494,96.8593844320091,96.9169824595199,97.1419532612422,98.5941553531139,99.0050080570756,99.1327162770133,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
840,"USA","United States of America",79.194744238302,79.3039663421897,79.4080952611924,79.558581643971,81.158014258537,81.3008586513453,81.4727867899536,81.5622332301184,81.7857213723899,81.8793540826374,82.1107277968646,82.2587615179326,82.9862296182384,83.2312000463166,83.7318921464238,83.8265562977508,83.9528543154371,84.1259716464064,84.3101143993289,84.4410294297953,84.633838092674,84.7920600195523,84.8988862772489,85.2539311660843,85.3134392936102,85.3806836711853,85.6197409245706,85.7464539562274,85.8428610377534,85.9400500266856,86.068287347964,86.1430005242417,86.1864779577899,86.2339206621886,86.2753046471783,86.2754385311751,86.2754385311751,86.2754385311751,86.2754385311751,86.2754385311751
858,"URY","Uruguay",0.406208545874578,0.406208545874578,0.406208545874578,0.406208545874578,0.406208545874578,0.406208545874578,0.855531497811959,0.855531497811959,0.855531497811959,0.855531497811959,0.855531497811959,0.855531497811959,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,1.08896118572211,7.27718798278191,16.687097755566,20.6825170577974,20.6825170577974,20.6825170577974,21.2114538571999,27.2265499237691,27.6067359512451,27.6067359512451,27.6067359512451,27.6067359512451,32.5775489536115
860,"UZB","Uzbekistan",30.6190262143583,30.6190262143583,30.7230259776383,35.78606591425,35.78606591425,35.78606591425,38.3205755173721,38.3205755173721,38.3205755173721,38.3205755173721,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022,49.2101289859022
548,"VUT","Vanuatu",21.3254188067426,21.3254188067426,21.3254188067426,21.3254188067426,21.6358132924908,21.6358132924908,21.6358132924908,21.6358132924908,21.6358132924908,21.6358132924908,21.6358132924908,21.6358132924908,21.6358132924908,21.6358132924908,21.6358132924908,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929,22.973151106929
862,"VEN","Venezuela",75.1981782002051,75.1981782002051,75.2035384639256,75.2035384639256,75.2035384639256,75.4645783613484,75.7173496388847,76.5429150479719,77.1827662475954,78.9618371964474,78.9634218255613,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4464063370869,87.4465428935371,87.4465428935371,87.4465428935371,87.4873395909812,87.4873395909812,87.4873395909812,87.4873395909812,87.4873395909812,87.4873395909812,87.4873395909812,87.4873395909812,87.4873395909812,87.4873395909812,87.4873395909812
704,"VNM","Viet Nam",8.88539895222777,8.88539895222777,8.88539895222777,8.88539895222777,8.88539895222777,8.88539895222777,19.289146890878,19.289146890878,19.289146890878,19.289146890878,19.289146890878,20.4240498237744,21.3947012533879,22.5932092730557,23.9117145436646,25.4452804764137,27.3491618674301,27.9240550180275,30.5997932338291,31.4983515075214,32.002934888533,38.7995659917718,46.5996748750013,47.9907349662746,50.0554155335206,50.7676185988709,53.0020940784695,53.6595260521083,53.6595260521083,53.8577165000674,53.8732442167581,56.01887130772,56.6180170935301,62.3538734318554,66.5751139883142,66.5751139883142,66.5751139883142,66.5751139883142,66.5751139883142,66.5751139883142
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",96.5659501873694,96.5659501873694,96.5659501873694,96.6380110748469,96.6390611096205,96.6481406640379,96.6481406640379,96.6481406640379,96.6481406640379,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7186235214263,96.7259115291054,96.7259115291054,96.7259115291054,96.7261040622902,96.7261040622902,96.7261040622902,96.7261040622902,96.7263056769886,96.7263056769886,96.7263056769886,96.7263056769886,96.7263056769886,96.7263056769886,96.7263056769886,96.7263056769886,96.7263056769886,96.7263056769886,96.7263056769886
716,"ZWE","Zimbabwe",90.3199454333937,90.3199813973401,90.3199813973401,90.3199813973401,90.3199813973401,90.3199813973401,90.3199813973401,90.3199813973401,90.3199813973401,90.3199813973401,90.3199813973401,90.3199813973401,90.320955844479,90.320955844479,90.320955844479,90.320955844479,90.320955844479,90.320955844479,90.3216430265716,90.3216430265716,90.3216430265716,90.3216430265716,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236,94.7913813874236
