"code","iso","country","CTH.raw.1950","CTH.raw.1951","CTH.raw.1952","CTH.raw.1953","CTH.raw.1954","CTH.raw.1955","CTH.raw.1956","CTH.raw.1957","CTH.raw.1958","CTH.raw.1959","CTH.raw.1960","CTH.raw.1961","CTH.raw.1962","CTH.raw.1963","CTH.raw.1964","CTH.raw.1965","CTH.raw.1966","CTH.raw.1967","CTH.raw.1968","CTH.raw.1969","CTH.raw.1970","CTH.raw.1971","CTH.raw.1972","CTH.raw.1973","CTH.raw.1974","CTH.raw.1975","CTH.raw.1976","CTH.raw.1977","CTH.raw.1978","CTH.raw.1979","CTH.raw.1980","CTH.raw.1981","CTH.raw.1982","CTH.raw.1983","CTH.raw.1984","CTH.raw.1985","CTH.raw.1986","CTH.raw.1987","CTH.raw.1988","CTH.raw.1989","CTH.raw.1990","CTH.raw.1991","CTH.raw.1992","CTH.raw.1993","CTH.raw.1994","CTH.raw.1995","CTH.raw.1996","CTH.raw.1997","CTH.raw.1998","CTH.raw.1999","CTH.raw.2000","CTH.raw.2001","CTH.raw.2002","CTH.raw.2003","CTH.raw.2004","CTH.raw.2005","CTH.raw.2006","CTH.raw.2007","CTH.raw.2008","CTH.raw.2009","CTH.raw.2010","CTH.raw.2011","CTH.raw.2012","CTH.raw.2013","CTH.raw.2014"
686,"SEN","Senegal",102827.76,104289.73,106585.72,109742.07,110999.32,154836.58,156276.3,174157.85,201734.42,312165.21,364100.17,346451.57,391169.18,417641.05,463291.34,464675.42,490848.75,551954.51,641501.41,749643.03,922900.81,1016053.42,1085785.5,1062128.99,1064104.62,1140924.96,1075365.5,1110482.27,1047073.75,1027701.98,1201036.17,1059117.03,1027925.57,898616.72,867260.24,859826.41,897166.38,1063558.04,977534.81,979225.03,1156584.44,1127605.6,1295590.29,1297214.63,1249144.7,1199998.95,1327922.09,1321723.93,1261366.5,1291049.5,969401.75,1091783.71,1105301.09,990306.03,907612.51,1090875.5,917952.94,855645.25,732010.09,804124.26,913633.11,568575.57,933231.81,464103.49,520854.78
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",3171.02,3300.41,5083.56,7509.84,12605.86,10720.61,15286.46,5057.98,15068.52,17477.32,22582,20174.18,5254.92,24521.15,16000.68,5086.75,22272.19,6863.99,29247.1,11383.51,13391.51,15835.53,11631.21,6979.19,9218.67,13119.81,7351.1,12591.55,9113.77,7145.04,6282.03,12199.35,11694.15,7705.25,7531.74,6497.43,7762.9,10102.9,11824.98,110601.92,91585.01,10616.43,15611.78,13720.51,12248.4,15709.74,8654.9,9212.62,11925.95,8942.25,7267.58,8787.7,9420.66,14451.58,14198.68,10439.74,12092.96,12044.65,10839.62,11263.86,8887.61,14622.23,14619.7,14136.33,14209.89
694,"SLE","Sierra Leone",76259.42,77724.89,79187.2,80704.08,82246.92,83789.2,85802.61,87018.73,90763.44,95380.99,95694.25,113304.78,121755.91,125307.25,128922.81,128454.25,132846.33,129102.69,141538.53,133100.1,144583.24,151793.75,161296.66,176902.62,175834.82,176822.95,182855.44,184791.79,180359.17,159856.66,163194.74,168403.24,167573.86,166213.9,176377.13,186019.37,208258.81,269093.78,245790.21,272219.43,236795.87,174470.97,194024.79,170334.6,158105.52,147656.66,136027.4,117448.66,110935.06,105266.26,143611.91,184645.18,215668.83,257537.27,260132.05,261443.14,262734.95,267175.21,271516.87,270945.87,267481.18,329469.6,337808.8,339682.98,356667.96
702,"SGP","Singapore",7075.84,6147.13,5679.35,5989.27,7219.35,7190.75,8186.3,10555.85,8749.19,8625.42,6431.71,5336.01,6388.79,5809.19,5224.24,5348.31,5611.43,5709.03,5903.56,4451.64,3858.18,3635.1,4386.12,6743.79,6848.41,7231.07,8592.35,7230.89,7620.45,8103.82,6983.86,8246.12,12049.97,13269.33,19929.38,14383.09,13636.23,9167.94,4731.94,6412.05,5406.33,12937.53,11121.66,11107.48,13126.93,11849.41,11544.72,11123.24,9809.4,9888.52,7954.79,5675.26,8405.34,5059.17,6317.79,16538.39,15629.09,16359.54,3652.5,4322.54,3586.71,4075.47,4342.43,3933.51,3769.58
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",800.21,244.89,178.04,268.51,291.03,359.66,443.22,461.72,403.69,344.9,306.68,456.2,382.78,285.88,484,480.17,494.8,639.01,440.13,461.71,559.67,608.47,687.01,847.58,656.57,732.97,847.7,646.59,742.38,644.47,587.15,855.36,743.83,1028.1,785.5,795.7,825.91,909.4,686.35,673.25,765.58,656.66,3854.29,2163.73,2158.43,1987.8,2220.72,2197.81,2084.87,1894.03,1747.34,1748.45,1610.3,1208.47,966.62,1083.31,1053.46,1051.55,841.91,1018.3,888.54,830.59,424.88,331.98,338.52
90,"SLB","Solomon Islands",6291.16,6892.01,16256.28,17046.6,25419.54,11952.4,12027.13,15351.43,12272.62,9276.05,14657.1,25426.29,36586.51,20284.76,24372.93,18600.39,65675.41,35460.41,22425.05,87503.25,27840.86,109539.24,42233.47,45270.25,53802.13,34515.38,51010.57,50024.6,53031.87,50663.16,50294.51,49064.92,58011.64,78315.73,105076.81,66602.79,63347.33,48647.4,76507.03,83463.32,89628.32,111436.1,87821.07,81562.59,80973.79,89492.22,95659.6,92121.92,156824.47,78287.88,32780.12,64177.56,50091.07,103905.54,166087.24,185975.57,198850.24,177881.89,240333.2,159697.05,199841.44,178625.4,115106.87,132872.24,107678.75
706,"SOM","Somalia",20994.09,21078.91,21812.38,22470.96,23169.45,23925.05,23781.38,21186.44,23690.58,27265.04,29650.96,27930.97,21398.73,33346.52,26697.3,23531.28,34213.4,26670.56,40579.42,31540.6,33070.71,33241.79,34049.94,38370.45,45202.98,43087.9,50540.97,60817.21,54611.69,43580.74,49426.33,50648.24,69312.7,81161.79,100294.23,111483.82,116996.61,138462.01,141490.32,139628.44,142645.88,252057.89,274967.64,340250.19,295029.85,315265.61,289924.47,288002.21,271887.6,285588.48,278003.62,304435.1,303967.92,323304.2,330163.59,329530.86,282369.91,258869.28,232703.81,248140.14,264797.22,198377.51,201287.06,208465.13,205662.85
710,"ZAF","South Africa",340490.08,504799.91,693709.65,691753.62,675980.65,653818.17,574270.01,627659.77,709017.13,794039.84,923335.59,1092978.22,1149476.38,1262170.91,1320938.42,1426946.62,1436161.85,1781743.48,2265480.67,2000067.26,1311338.7,1268023.14,1233482.22,1467298.65,1540361,1473229.93,1267201.64,1038972.9,1092716.14,1078493.01,930040.58,933190.67,891664.78,1012989.71,797286.57,855463.16,896766.83,1549032.44,1572760.97,1102310.07,652121.33,577932.67,812049.72,666266.35,628677.86,684755.73,511787.53,598797.11,625487.76,650971.88,711506.25,835403.3,845799.9,902272.77,971967.13,896179.99,681468.75,746466.52,709459.2,570057.55,693587.15,593443.81,771943.03,474278.16,666425.88
410,"KOR","South Korea",732189.04,790609.25,793697.01,754239.12,733970.49,747613.2,856853.98,917930.14,913987.98,898489.04,850185.7,940250.58,968241.22,969809.37,1077837.7,1111102.89,1115673.89,1167555.87,1264603.89,1305795.95,1351578.32,1467014.78,1724378.55,1841428.74,2108456.87,2024278.66,2089788.82,2276534.77,2319599.36,2395573.68,2364774.38,2429640.01,2263260.05,2364627.7,2430338.95,2297580.38,2700926.64,2490078.37,2465827.1,2678200.83,2670239.54,2551324.39,2534350.02,3080697.88,3087137.51,3234934.82,2155041.22,1838984.38,3124750.36,3733398.65,3584154.67,3325137.57,3191482.05,2793822.87,3460081.94,3501129.35,3590778.68,3679320.45,3821316.16,2971784.71,2930619.57,3931596.48,3857202.05,3874463.73,4037006.91
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",921958.06,1037344.06,888624.46,897197.71,949135.47,1117212.54,1036746.79,1111335.11,1170088.61,1171465.32,1156360.06,1284277.55,1135004.65,1230366.44,1147702.39,1177417.89,1162648.07,1177944.97,1135651.41,1079498.2,1188159.69,1186120.89,1009228.49,1020433.25,955682.68,1074157.42,1059704.18,1083599.72,1002635.92,975805.12,892079.24,851378.74,902871.3,778688,882872.69,791784.21,702457.8,717809.83,697114.57,689349.63,684808.04,706657.37,707870.02,740345.15,782067.78,769538.01,731016.02,754739.5,738788.74,706708.64,641369.13,688476.25,566246.29,545507.83,547039.27,561151.44,614256.86,557597.9,517860.51,529151.98,617089.69,600262.15,547107.39,575896.54,617677.75
144,"LKA","Sri Lanka",157219.03,155919.74,159582.35,160770.01,166676.26,168131.75,179673.57,174461.17,190504.2,192273.81,199325.04,201805.53,221357.95,214465.08,250652.65,213064.87,223567.92,227392.06,239909.1,242699.92,233041.85,220228.34,236814.54,233922.24,264749.92,297212.65,313448.59,315325.94,390138.03,390602.27,429877.99,395790.34,390675.14,395150.11,379307.79,390039.78,410595.61,404684.48,488216.24,458523.55,419413.71,448102.18,517887.28,560478.35,530780.99,564638.02,617933.23,552157.3,584215.9,603801.38,666831.88,670232.12,736279.28,804662.97,700175.14,514237.55,729807.86,638818.53,647112.92,623847.58,634216.09,689335.3,726338.83,755059.04,866756.07
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",2741.78,2531.47,3026.9,2875.15,2650.84,2748.62,2556.35,2131.09,2053.6,2488.38,2228.16,2054.92,2267.37,2375.34,2560.58,2713.04,3167.41,2895.41,2296.27,2661.73,2085.33,1318.67,1671.55,1579.67,1366.79,955.35,1562.01,1040.52,1354.96,2576.42,1780.83,2578.72,2328.18,2106.22,2262.1,2364.11,2420.01,2892.4,3058.71,4525.55,2904.96,3537.53,3376.41,3354.43,3718.77,3654.87,4033,4459.28,5495.49,7410.57,5413.3,5839.9,5838.97,6462.31,7613.55,7496.58,2485.51,4819.26,5924.88,5086.89,1872.91,1872.91,1872.91,2571.73,1872.91
740,"SUR","Suriname",7022.68,8501.63,9100.47,18586.54,19608.06,21699.46,22845.39,18720.9,22355.76,24011.01,28474.9,48471.56,42216.69,44259.83,48624.33,51236.85,52455.14,54834.2,63632.35,82569.82,93767.22,88867.02,103334.93,105001,97915.25,111511.55,71622.58,81508.99,59428.94,64822.77,53721.64,65294.84,56619.22,60584.62,59795.65,53585.58,59298.19,70618.9,56744.92,48073.45,51277.32,53130.46,55361.92,48449.43,57260.25,70987.1,90225.45,89479.36,84692.29,80682.04,86307.16,96035.61,95618.3,101379.28,88666.89,85048.52,74605.59,83213.92,62684.71,59389.1,75557.94,66781.5,66980.89,67903.33,63199.3
752,"SWE","Sweden",145432.79,146619.94,162898.15,163303.81,176139.45,182592.82,185868.46,198933.52,199345.49,209396.03,195687.17,199483.8,215598.8,238883.63,246114.04,251684.24,259920.29,285704.54,310348.03,273673.53,282993.48,287274.29,296171.7,348180.53,356342.58,364859.48,353316.37,353028.92,351079.94,367395.71,402780.08,411389.86,407044.41,407170.88,422685.63,391128.38,365157.07,338630.02,362957.19,343961.38,326922.6,321441.14,366261.9,390307.4,479367.77,502561.77,487868.91,508552.7,513028.72,449948.31,412120.5,383739.39,364756.03,312786.06,331485.16,339038.91,314907.27,310209.78,291637.22,315311.09,312474.4,253543.93,252218.12,264373.45,262534.27
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",1045.38,1043.79,1363.19,1201.15,1520.26,1518.66,1517.04,1676.21,1674.62,1653.46,1652.03,1810.51,1809.08,1628.8,1627.53,1786.17,1784.9,1637.26,1637.26,1673.21,1672.9,2304.57,1607.35,1249.03,1342.39,1456.29,2191.55,2357.97,2489.39,1938.53,1784.09,1696.49,2062.28,1799.29,2233.45,2176.64,1640.87,2548.07,2152.42,2648.16,2701.38,2395.27,3270.48,3401.78,3824.97,3755.71,4791,4683.09,4835.36,4728.3,4683.64,4274.89,5007.22,5237.75,5369.25,5766.23,5129.03,5673.53,7121.09,7097.41,6566.43,6278.04,5875.4,6696.1,5809.45
158,"TWN","Taiwan",81180.76,94255.89,105101.39,111299.76,123251.12,143204.64,156803.78,168218.23,187117.56,204258.7,207847.54,240287.89,262226.56,288913.04,305780.85,312042.45,322343.36,347452.34,376059.5,400026.36,441946.53,453945.37,465744.93,484982.26,481492.03,556521.28,595506.48,737623.06,732798.62,616111.18,623039.37,584011.58,584222.01,562276.71,570098.08,560630.46,564876.03,530056.08,561311.27,564342.7,508640.83,474570.05,464360.5,433353.6,429207.02,467859.49,449297.07,420628.82,393242.24,367068.79,338030.1,351414.86,402060.86,412767.83,448310.29,467051.83,399450.96,333817.22,317089.34,325567.2,287097.6,334414.35,325374.43,325524.03,373018.64
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",18125.82,18468.29,20016.89,26470.41,27122.9,28200.89,28910.25,28449.75,29010.35,30109.62,31338.05,34039.53,34566.62,29586.95,42374.84,41633.29,51536.23,51688.46,54502.88,51041.63,52717.61,55990.5,65425.71,58239.91,62231.17,95219.84,85781.54,96427.86,95761.72,75965.16,84510.24,86703.19,69062.24,73501.17,86851.78,86630.24,86474.69,88245.22,95789.86,87164.85,97244.88,93691.89,99612.61,70313.49,77186.33,79118.17,106625.4,89754.87,94609,96596.2,102520.16,108472.99,104477.85,104826.68,109367.68,114978.68,99303.21,101502.42,100967.16,104218.73,114712.14,119076.42,126847.82,137460.34,135400.94
764,"THA","Thailand",403055.18,413616.13,424755.81,435635.38,446335.66,457635.95,468942.85,479684.88,491206.1,502004.65,513409.44,531691.96,575231.75,632897.22,741859.23,1010098.07,1152744.22,1270385.57,1457241.2,1591991.74,1761343.9,1928917.33,2043446.74,2018176.07,1752962.47,1720342.3,1805154.99,2442526.02,2318741.17,2110435.69,1935269.85,2057694.79,2224253.15,2282197.84,2090171.05,2142608.92,2421648.79,2637327.57,2355509.3,2288780.97,2261963.9,2299638.77,2499937.35,2446903.4,2464753.84,2423680.57,2322427.11,2167509.12,2297867.6,2318795.64,2506065.57,2201587.02,2076028.52,2177952.79,2008468.52,2097833.47,2240575.93,1703740.81,2043014.27,1872282.45,1802798.89,1738314.43,1651545.04,1835526.13,1771726.24
626,"TLS","Timor-Leste",1647.89,1681.65,1715.19,1748.87,1782.46,1816.33,1849.75,1881.64,1914.35,1951.84,1979.87,2026.54,2042.41,2079.85,2120.17,2140.08,2174.29,2203.15,2307.06,2315.1,2273.5,2357.64,2323.59,2416.89,2501.03,2411.15,2379.59,2386.15,2385.58,2652.59,11975.25,15092.99,15047.9,12086.63,14181.41,17465.7,20407.55,22032.6,24598.83,30307.71,14296.49,12993.19,10334.47,10831.03,12461.93,13761.2,41775.92,40551.01,42329.39,46682.93,46097.92,38306.36,4640.86,5355.7,5603.14,6386.39,5861.63,5918.78,6019.39,6133.22,6217.05,6328.16,6407.66,6574.62,6691.31
768,"TGO","Togo",33231.99,33944.78,34602.8,35254.22,35929.39,36667.29,37440.08,38263.87,39116.65,39710.76,40065.15,41561.64,43877.08,44016.84,45494.74,43894.02,41381.92,45888.61,45974.86,48949.56,42118.07,52743.32,51585.22,50821.44,50716.17,53007.32,42133.88,47742.14,49447.35,57510.4,52739.52,55031.55,56140.97,52524.29,53192.43,51875.2,52938.23,54159.83,57337.5,62576.55,69943.08,62776.23,63120.58,60211.95,57839.96,56142.4,55246.68,55322.2,55772.58,58085.3,58900.18,60573.52,61334.29,63265.38,66523.38,66895.31,66946.66,65660.18,65814,66673.23,70306.63,64845.07,60396.34,60442.63,59865.8
776,"TON","Tonga",3833.87,3946.22,4064.56,4178.03,4521.01,5569.36,8381.72,6016.98,5644.84,8280.7,7076.08,9171.76,7342.79,7626.3,7133.69,7891.22,7932.72,8671.26,9997.65,9831.4,9745.27,9132.24,9663.39,16020.26,10672.81,9494.56,10128.2,7216.8,9868.25,6104.69,6449.68,7522.18,7044.43,7363.24,6596.58,6389.56,6314.64,6518.34,9934.65,6854.97,6044.04,5878.6,7116.37,5057.58,5530.72,6259.41,5317.24,4948.29,5944.19,4951.37,4731.3,5184.09,5891.14,7410.84,7399.95,6582.09,7315.07,7777.44,7733.84,9638.37,11196.66,13666.05,15063.95,13730.2,13172.23
780,"TTO","Trinidad and Tobago",9566.03,9697.51,9864.19,10027.98,11751.44,11280.89,12420.57,13751.3,12053.39,12966.84,13126.8,13116.4,13377.64,11398.41,14564.1,13823.96,14588.54,14452.42,21299.83,25089.73,24126.98,23338.3,23639.39,45502.16,29695.38,38035.41,37397.51,44430.65,29013.99,30524.72,31166.07,30215.48,33580.74,30670.3,28916.73,25752.53,22244.72,39206.68,35723.37,39351.77,50548.42,46574.77,34010.67,36346.79,29196.92,24658.92,22603.41,24542.62,22409.63,20312.41,20377.98,24054.71,25708.03,24595.74,23791.83,28100.24,20481.16,26087.88,26249.32,24427.65,20664.36,21677.77,19169.72,21317.02,23647.94
788,"TUN","Tunisia",18198.94,16918.31,17277.83,18927.71,21032.01,17648.02,13325.37,15590.65,16591.57,16736.77,18325.43,23215.39,22959.29,29671.74,24973.44,27145.43,29245.19,39036.03,34584.29,36541.81,30799.22,34280.51,37109.45,41005.96,43040.36,45597.98,48784.52,61801.64,67130.74,65753.34,68241.9,67386.25,74122.38,79126.86,89556.56,99749.63,103359.28,109832.66,113712.13,106624.01,97801.66,94427.74,95009.3,90170.19,94059.73,86171.8,88799.44,97206.08,102821.41,100225.06,104638.45,101973.91,99549.51,100178.07,116667.6,110426.9,113461.36,103675.49,100047.96,94454.26,90101.11,120536.9,128403.95,128596.5,130981.49
792,"TUR","Turkey",157259.04,172238,174184.56,143982.39,202436.85,185539.31,229352.7,193956.8,173942.25,181739.3,178372.17,172839.71,121012.66,245891.03,228224.98,284418.79,252101.99,412164.6,299442.53,352115.81,351571.24,329245.45,335515.9,279925.69,260298.53,242873.16,293048.15,319828.91,453120.93,635605.93,692988.35,768210.07,818576.75,917902.54,904786.34,932747.23,936535.25,1002817.02,1068894.99,761750.87,645622.39,603034.87,731280.87,868220.56,938696.74,990821.58,815431.65,702671.56,745102.45,878516.23,788828.16,822409.92,884045.24,801799.14,857920.32,741731.11,855651.16,972360.11,771616.91,736928.95,768909.57,791266.22,692919.13,586118.38,489926.06
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",820.68,814.88,778.53,829.82,829.77,4348.28,3963.58,5312.07,3492.79,2894.05,4520.95,10558.56,4521.85,4491.29,9965.08,5297.45,6906.14,5992.46,5523.59,8869.26,7249.97,7420.34,7954.19,6927.06,6480.08,5808.7,17189.7,7917.05,10518.3,1183.47,2495.77,3485.87,3590.81,20130.77,4588.77,7557.7,4486.36,6391.47,7831.14,1810.89,4154.9,20891.18,4905.32,3802.96,15694.63,6381.62,14397.19,5595.76,38016.13,29875.86,30888.03,25265.19,39023.28,7270.58,23645.86,29052.41,17006.44,36255.36,40076.29,48591.1,54940.03,44934.7,47169.01,35553.44,61834.27
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",50500.88,59584.74,53845.08,52884.67,48187.35,42185.03,41540.17,42846.55,43252.86,44949.1,42278.29,42812.76,53805.34,47846.71,57709.27,55905.99,64370.42,62386.67,60637.87,39672.27,66999.29,53138.72,51412.36,68406.43,91135.36,82557.11,143987.37,115949.02,119042.9,142169.23,167911.52,149169.35,152388.55,132100.32,146696.12,121831.76,123558.31,113937.43,176471.61,133458.14,79971.83,56286.87,63431.54,62755.69,71430.96,79744.42,63946.46,70384.02,77919.94,86754.9,101875.35,130711.03,118400.51,101688.35,103685.83,116163.84,95087,90642.08,97415.96,107289.1,112395.05,119080.15,106324.85,121727.08,55891.97
784,"ARE","United Arab Emirates",8321.58,8325.46,8362.41,8382.01,10209.77,10239.28,10286.82,13268.35,13269.09,19329.07,19351.38,19352.62,22473.11,22510.68,22590.64,24636.9,25555.6,26349.36,25906.8,26131.45,26292.22,27851.2,28054.27,28824.82,43750.88,43489.16,42883.34,43630.41,43410.54,43600.02,42808.26,44976.63,46586.56,48901.27,49443.07,49763.66,54176.31,57997.69,60734.99,73079.13,75607.5,74044.17,75941.42,78948.54,84795.12,83618.71,84629.63,89444.69,92679.07,95161,88372,93894.15,83326.95,81901.47,79121.82,78378.71,78331.13,76203,71386.81,75147.68,77869.91,75729.12,75062.16,75744.63,75504.18
826,"GBR","United Kingdom",1153196.57,1253006.59,1107820.25,1344331.3,1355784.05,1153904.08,1193834.57,1222995.37,1065288.05,1108736.34,1152756.55,1002050.37,1105922.23,1185882.22,1346432.31,1737748.22,1796837.88,2089217.34,1984867.63,1981545.13,2569983.22,2336589.14,2657804.47,2807040,2983187.62,2923631.09,2824404.92,2671012.99,2863499.23,2819106.33,3098084.3,2883827.81,3343035.64,3436199.37,3046412.05,3373156.73,3531046.46,3694659.39,3741537.21,3657146.81,3265782.39,3369236.41,3301271.1,2948536.65,3143512.66,3538865.06,2946749.66,3163407.72,3123910.12,3435268.12,3225437.68,2949645.8,2740395.09,2556377.48,2448908.72,2295358.1,2383172.22,2613404.05,2449767.11,2047615,2174577.64,1936126.41,1860557.51,2023903.44,2779592.92
840,"USA","United States of America",3740966.49,3658248.01,3724364.49,3869324.65,3995952.9,3961532.73,4097268.65,3837151.29,3776275.17,4287082.24,4789231.36,4924859.21,5068389.44,4873517.9,5223780.33,5258049.78,5418487.61,5556149.77,6286903.42,6988460.61,7590388.05,8409455.53,8710724.4,7899610.22,7809762.63,7126057.01,7249042.94,6636365.01,6938149.73,6904380.28,6818985.61,6831980.22,6960589.61,6918600.27,7605669.72,7517433.28,6999477.67,6886297.43,6578766.84,6388086.23,6513768.95,6654494.29,6819096.53,6589061.17,6667478.88,6397512.29,6222237.35,6401593.67,5866515.97,5900537.72,6001367.29,6206141.82,6227501.63,6383682.67,6519739.08,6145245.74,6301696.4,6090322.78,5508826.03,5387815.51,5351832.5,6318603.21,6027464.29,6084307.97,5807602.27
858,"URY","Uruguay",5338.95,5972.31,5797.52,5968.42,6411.17,8060.82,9110.67,12956.73,12401.88,9370.89,23333.2,17455.32,16386.79,13285.76,26130.57,29089.88,24720.5,40635.2,25991.16,15510.98,16119.69,17488.88,24994.18,20512.37,19089.21,31640.89,40879.14,80182.02,95774.7,134400.04,145079.43,171598.34,141198.56,169021.12,157824.64,164141.17,165401.85,162321.19,127957.83,144409.54,108816.39,173580.99,154515.91,145983.45,155678.66,157943.47,150395.62,171219.42,171405.61,130381.22,134728.66,119528.53,120326.48,151407.62,153641.02,165301.74,182431.98,163391.69,135750.04,116179.49,115070.92,139261.85,124921.28,103918.02,104817.43
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",1505.58,1590.9,1696.3,2065.71,12382.44,8182.1,3492.2,2335.99,3940.75,5286.32,4138.98,10636.77,10189.38,8191.16,9152.88,7403.5,9803.23,9644.34,9416.33,10032.8,10539.66,12276.4,13173.03,14453.04,12193.13,7437.4,8226.65,10147.32,10759.23,18646.65,16876.44,19146.96,5190.07,5410.42,6843.54,5763.87,5937.16,5778.17,9846.39,11926.14,11931.92,11544.77,11102.55,9098.7,12653.4,13195.1,9907.9,8714.05,10643.97,8955.4,11653.54,11174.72,13461.34,16733.57,14032.75,16390.98,18360.64,17421.95,22770.58,23192.7,20846.23,17878.8,18191.96,17086.06,15011.05
862,"VEN","Venezuela",85696.95,84032.6,70152.56,75062.39,69238.34,83426.31,76628.28,98771.45,99548.64,108636.31,107576.77,109330.68,118755.96,128843.72,129626.82,147485.11,142950.93,156745.13,174456.83,177146.28,178893.38,207736.85,242324.41,257536.69,233777.6,262206.89,244886.16,237626.95,261014.02,246978.54,249576.95,254713.29,280521.2,283511.57,307533.3,316517.76,328335.71,328308.96,318701.94,384078.41,399454.65,426724.37,395372.32,480519.15,528087.6,562735.44,539732.01,506410.7,560210.26,488183.5,409726.88,503634.92,514069.14,474482.76,618227.65,428543.35,342544.45,320327.36,262390.93,285898.9,185982.36,137100.32,134941.34,134766.79,131828.11
